incident_id,opened_at,cell_id,issue_type,complaint_summary,root_cause,resolution,status,severity
INC-2026-393,2026-04-25T16:00:00,XYZ401,call_drop,Voice drops during mobility on XYZ401,Missed Xn neighbor relation for inter-gNB HO,Re-ran beam calibration procedure,Closed,Critical
INC-2026-394,2026-04-26T04:00:00,XYZ403,rlf,RLF cluster after successful HO on XYZ403,Too-late HO — A3 offset insufficient for fast UE,Added neighbor relation and tuned HO margins,Closed,High
INC-2026-395,2026-04-26T07:00:00,XYZ403,handover,HO prep/exec failure spike neighbor sector XYZ403,Target cell barred due to transport alarm on F1,Added neighbor relation and tuned HO margins,Closed,Critical
INC-2026-396,2026-04-26T14:00:00,XYZ403,rlf,RLF cluster after successful HO on XYZ403,Too-late HO — A3 offset insufficient for fast UE,Updated UDM subscription template,In Progress,High
INC-2026-397,2026-04-26T22:00:00,XYZ407,call_drop,Voice drops during mobility on XYZ407,Missed Xn neighbor relation for inter-gNB HO,Enabled QoS shaping and scheduled backhaul upgrade,In Progress,Critical
INC-2026-398,2026-04-27T04:00:00,XYZ402,rach,Registration failures at cell edge XYZ402,PRACH occasion collision with co-channel DAS,Reduced A3 offset and enabled time-to-trigger tuning,Closed,High
INC-2026-399,2026-04-27T12:00:00,XYZ410,rach,Registration failures at cell edge XYZ410,PRACH occasion collision with co-channel DAS,Rebalanced UPF sessions and scaled pod count,Closed,Low
INC-2026-400,2026-04-27T18:00:00,XYZ401,call_drop,Voice drops during mobility on XYZ401,Missed Xn neighbor relation for inter-gNB HO,Rebalanced UPF sessions and scaled pod count,Closed,Critical
INC-2026-401,2026-04-28T02:00:00,XYZ402,rach,Registration failures at cell edge XYZ402,PRACH occasion collision with co-channel DAS,Retuned electrical tilt and enabled IRC,Closed,High
INC-2026-402,2026-04-28T07:00:00,XYZ401,call_drop,Voice drops during mobility on XYZ401,Missed Xn neighbor relation for inter-gNB HO,Rebalanced UPF sessions and scaled pod count,Closed,High
INC-2026-403,2026-04-28T14:00:00,XYZ408,handover,HO prep/exec failure spike neighbor sector XYZ408,Target cell barred due to transport alarm on F1,Retuned electrical tilt and enabled IRC,In Progress,Medium
INC-2026-404,2026-04-29T01:00:00,XYZ404,throughput,DL speed below SLA on XYZ404,High DL BLER and rank-1 stuck — interferer on n77,Restored F1 link and cleared cell barring,Open,High
INC-2026-405,2026-04-29T06:00:00,XYZ406,handover,HO prep/exec failure spike neighbor sector XYZ406,Target cell barred due to transport alarm on F1,Adjusted PRACH configuration index and root sequence,Open,Medium
INC-2026-406,2026-04-29T15:00:00,XYZ409,core,PDU session release without RF anomaly XYZ409,AMF subscription profile missing DNN,Adjusted PRACH configuration index and root sequence,Closed,Low
INC-2026-407,2026-04-29T22:00:00,XYZ403,rach,Registration failures at cell edge XYZ403,PRACH occasion collision with co-channel DAS,Rebalanced UPF sessions and scaled pod count,Closed,High
INC-2026-408,2026-04-30T02:00:00,XYZ401,call_drop,Voice drops during mobility on XYZ401,Missed Xn neighbor relation for inter-gNB HO,Retuned electrical tilt and enabled IRC,Open,Critical
INC-2026-409,2026-04-30T10:00:00,XYZ404,rach,Registration failures at cell edge XYZ404,PRACH occasion collision with co-channel DAS,Rebalanced UPF sessions and scaled pod count,Closed,High
INC-2026-410,2026-04-30T16:00:00,XYZ410,rlf,RLF cluster after successful HO on XYZ410,Too-late HO — A3 offset insufficient for fast UE,Re-ran beam calibration procedure,Closed,Critical
INC-2026-411,2026-05-01T03:00:00,XYZ404,beamforming,Beam failure ratio above threshold XYZ404,SSB beam weight drift after AAU firmware upgrade,Retuned electrical tilt and enabled IRC,Open,High
INC-2026-412,2026-05-01T05:00:00,XYZ403,rlf,RLF cluster after successful HO on XYZ403,Too-late HO — A3 offset insufficient for fast UE,Enabled QoS shaping and scheduled backhaul upgrade,Closed,High
INC-2026-413,2026-05-01T17:00:00,XYZ401,call_drop,Voice drops during mobility on XYZ401,Missed Xn neighbor relation for inter-gNB HO,Added neighbor relation and tuned HO margins,Open,High
INC-2026-414,2026-05-01T23:00:00,XYZ403,rlf,RLF cluster after successful HO on XYZ403,Too-late HO — A3 offset insufficient for fast UE,Adjusted PRACH configuration index and root sequence,In Progress,Critical
INC-2026-415,2026-05-02T04:00:00,XYZ409,call_drop,Voice drops during mobility on XYZ409,Missed Xn neighbor relation for inter-gNB HO,Enabled QoS shaping and scheduled backhaul upgrade,Closed,Low
INC-2026-416,2026-05-02T12:00:00,XYZ402,transport,N3 throughput cap during evening peak XYZ402,Backhaul link at high utilization on core switch,Enabled QoS shaping and scheduled backhaul upgrade,Closed,Critical
INC-2026-417,2026-05-02T20:00:00,XYZ405,handover,HO prep/exec failure spike neighbor sector XYZ405,Target cell barred due to transport alarm on F1,Retuned electrical tilt and enabled IRC,Closed,Medium
INC-2026-418,2026-05-03T02:00:00,XYZ401,call_drop,Voice drops during mobility on XYZ401,Missed Xn neighbor relation for inter-gNB HO,Enabled QoS shaping and scheduled backhaul upgrade,In Progress,High
INC-2026-419,2026-05-03T08:00:00,XYZ410,latency,Video buffering on 5QI-9 during peak XYZ410,UPF cluster CPU saturation,Enabled QoS shaping and scheduled backhaul upgrade,In Progress,Low
INC-2026-420,2026-05-03T16:00:00,XYZ409,transport,N3 throughput cap during evening peak XYZ409,Backhaul link at high utilization on core switch,Added neighbor relation and tuned HO margins,Closed,Low
INC-2026-421,2026-05-03T23:00:00,XYZ407,beamforming,Beam failure ratio above threshold XYZ407,SSB beam weight drift after AAU firmware upgrade,Re-ran beam calibration procedure,Closed,Medium
INC-2026-422,2026-05-04T05:00:00,XYZ401,call_drop,Voice drops during mobility on XYZ401,Missed Xn neighbor relation for inter-gNB HO,Enabled QoS shaping and scheduled backhaul upgrade,In Progress,High
INC-2026-423,2026-05-04T13:00:00,XYZ410,latency,Video buffering on 5QI-9 during peak XYZ410,UPF cluster CPU saturation,Restored F1 link and cleared cell barring,Closed,Low
INC-2026-424,2026-05-04T22:00:00,XYZ407,mobility,Network issue on XYZ407,Under investigation,Re-ran beam calibration procedure,Closed,Critical
INC-2026-425,2026-05-05T03:00:00,XYZ402,rach,Registration failures at cell edge XYZ402,PRACH occasion collision with co-channel DAS,Re-ran beam calibration procedure,Closed,High
INC-2026-426,2026-05-05T12:00:00,XYZ405,handover,HO prep/exec failure spike neighbor sector XYZ405,Target cell barred due to transport alarm on F1,Reduced A3 offset and enabled time-to-trigger tuning,Closed,Critical
INC-2026-427,2026-05-05T17:00:00,XYZ403,rlf,RLF cluster after successful HO on XYZ403,Too-late HO — A3 offset insufficient for fast UE,Adjusted PRACH configuration index and root sequence,Closed,High
INC-2026-428,2026-05-06T01:00:00,XYZ404,core,PDU session release without RF anomaly XYZ404,AMF subscription profile missing DNN,Adjusted PRACH configuration index and root sequence,Closed,High
INC-2026-429,2026-05-06T05:00:00,XYZ404,latency,Video buffering on 5QI-9 during peak XYZ404,UPF cluster CPU saturation,Added neighbor relation and tuned HO margins,Closed,High
INC-2026-430,2026-05-06T14:00:00,XYZ404,latency,Video buffering on 5QI-9 during peak XYZ404,UPF cluster CPU saturation,Enabled QoS shaping and scheduled backhaul upgrade,Closed,High
INC-2026-431,2026-05-06T21:00:00,XYZ403,rlf,RLF cluster after successful HO on XYZ403,Too-late HO — A3 offset insufficient for fast UE,Re-ran beam calibration procedure,In Progress,High
INC-2026-432,2026-05-07T04:00:00,XYZ404,call_drop,Voice drops during mobility on XYZ404,Missed Xn neighbor relation for inter-gNB HO,Re-ran beam calibration procedure,Open,High
INC-2026-433,2026-05-07T09:00:00,XYZ401,call_drop,Voice drops during mobility on XYZ401,Missed Xn neighbor relation for inter-gNB HO,Enabled QoS shaping and scheduled backhaul upgrade,Closed,High
INC-2026-434,2026-05-07T20:00:00,XYZ403,rlf,RLF cluster after successful HO on XYZ403,Too-late HO — A3 offset insufficient for fast UE,Re-ran beam calibration procedure,Closed,Critical
INC-2026-435,2026-05-08T00:00:00,XYZ405,throughput,DL speed below SLA on XYZ405,High DL BLER and rank-1 stuck — interferer on n77,Rebalanced UPF sessions and scaled pod count,Closed,Medium
INC-2026-436,2026-05-08T10:00:00,XYZ409,beamforming,Beam failure ratio above threshold XYZ409,SSB beam weight drift after AAU firmware upgrade,Added neighbor relation and tuned HO margins,Closed,Low
INC-2026-437,2026-05-08T13:00:00,XYZ404,beamforming,Beam failure ratio above threshold XYZ404,SSB beam weight drift after AAU firmware upgrade,Updated UDM subscription template,Closed,High
INC-2026-438,2026-05-08T21:00:00,XYZ401,rlf,RLF cluster after successful HO on XYZ401,Too-late HO — A3 offset insufficient for fast UE,Retuned electrical tilt and enabled IRC,In Progress,High
INC-2026-439,2026-05-09T05:00:00,XYZ407,transport,N3 throughput cap during evening peak XYZ407,Backhaul link at high utilization on core switch,Enabled QoS shaping and scheduled backhaul upgrade,Closed,Critical
INC-2026-440,2026-05-09T10:00:00,XYZ404,transport,N3 throughput cap during evening peak XYZ404,Backhaul link at high utilization on core switch,Enabled QoS shaping and scheduled backhaul upgrade,Closed,High
INC-2026-441,2026-05-09T20:00:00,XYZ401,call_drop,Voice drops during mobility on XYZ401,Missed Xn neighbor relation for inter-gNB HO,Retuned electrical tilt and enabled IRC,In Progress,Critical
INC-2026-442,2026-05-10T04:00:00,XYZ403,rlf,RLF cluster after successful HO on XYZ403,Too-late HO — A3 offset insufficient for fast UE,Retuned electrical tilt and enabled IRC,Closed,High
INC-2026-443,2026-05-10T06:00:00,XYZ403,latency,Video buffering on 5QI-9 during peak XYZ403,UPF cluster CPU saturation,Updated UDM subscription template,Closed,High
INC-2026-444,2026-05-10T17:00:00,XYZ404,throughput,DL speed below SLA on XYZ404,High DL BLER and rank-1 stuck — interferer on n77,Added neighbor relation and tuned HO margins,Closed,High
INC-2026-445,2026-05-10T22:00:00,XYZ409,rlf,RLF cluster after successful HO on XYZ409,Too-late HO — A3 offset insufficient for fast UE,Reduced A3 offset and enabled time-to-trigger tuning,Closed,Low
INC-2026-446,2026-05-11T08:00:00,XYZ401,rach,Registration failures at cell edge XYZ401,PRACH occasion collision with co-channel DAS,Rebalanced UPF sessions and scaled pod count,Closed,High
INC-2026-447,2026-05-11T15:00:00,XYZ403,rlf,RLF cluster after successful HO on XYZ403,Too-late HO — A3 offset insufficient for fast UE,Reduced A3 offset and enabled time-to-trigger tuning,In Progress,High
INC-2026-448,2026-05-11T20:00:00,XYZ409,latency,Video buffering on 5QI-9 during peak XYZ409,UPF cluster CPU saturation,Retuned electrical tilt and enabled IRC,Closed,Low
INC-2026-449,2026-05-12T04:00:00,XYZ409,core,PDU session release without RF anomaly XYZ409,AMF subscription profile missing DNN,Updated UDM subscription template,Closed,Low
INC-2026-450,2026-05-12T11:00:00,XYZ402,rach,Registration failures at cell edge XYZ402,PRACH occasion collision with co-channel DAS,Enabled QoS shaping and scheduled backhaul upgrade,Closed,High
INC-2026-451,2026-05-12T18:00:00,XYZ402,rach,Registration failures at cell edge XYZ402,PRACH occasion collision with co-channel DAS,Re-ran beam calibration procedure,Open,High
INC-2026-452,2026-05-12T23:00:00,XYZ401,call_drop,Voice drops during mobility on XYZ401,Missed Xn neighbor relation for inter-gNB HO,Restored F1 link and cleared cell barring,Closed,High
INC-2026-453,2026-05-13T04:00:00,XYZ408,core,PDU session release without RF anomaly XYZ408,AMF subscription profile missing DNN,Restored F1 link and cleared cell barring,Closed,Critical
INC-2026-454,2026-05-13T15:00:00,XYZ401,latency,Video buffering on 5QI-9 during peak XYZ401,UPF cluster CPU saturation,Re-ran beam calibration procedure,Closed,High
INC-2026-455,2026-05-13T18:00:00,XYZ401,call_drop,Voice drops during mobility on XYZ401,Missed Xn neighbor relation for inter-gNB HO,Restored F1 link and cleared cell barring,Closed,High
INC-2026-456,2026-05-14T02:00:00,XYZ404,throughput,DL speed below SLA on XYZ404,High DL BLER and rank-1 stuck — interferer on n77,Enabled QoS shaping and scheduled backhaul upgrade,Closed,High
INC-2026-457,2026-05-14T13:00:00,XYZ406,handover,HO prep/exec failure spike neighbor sector XYZ406,Target cell barred due to transport alarm on F1,Adjusted PRACH configuration index and root sequence,Closed,Critical
INC-2026-458,2026-05-14T16:00:00,XYZ401,transport,N3 throughput cap during evening peak XYZ401,Backhaul link at high utilization on core switch,Retuned electrical tilt and enabled IRC,Closed,High
INC-2026-459,2026-05-15T01:00:00,XYZ403,rlf,RLF cluster after successful HO on XYZ403,Too-late HO — A3 offset insufficient for fast UE,Updated UDM subscription template,Closed,High
INC-2026-460,2026-05-15T06:00:00,XYZ405,handover,HO prep/exec failure spike neighbor sector XYZ405,Target cell barred due to transport alarm on F1,Reduced A3 offset and enabled time-to-trigger tuning,Closed,Medium
INC-2026-461,2026-05-15T16:00:00,XYZ404,throughput,DL speed below SLA on XYZ404,High DL BLER and rank-1 stuck — interferer on n77,Adjusted PRACH configuration index and root sequence,Open,High
INC-2026-462,2026-05-15T21:00:00,XYZ402,rach,Registration failures at cell edge XYZ402,PRACH occasion collision with co-channel DAS,Added neighbor relation and tuned HO margins,Closed,High
INC-2026-463,2026-05-16T03:00:00,XYZ407,throughput,DL speed below SLA on XYZ407,High DL BLER and rank-1 stuck — interferer on n77,Enabled QoS shaping and scheduled backhaul upgrade,Closed,Medium
INC-2026-464,2026-05-16T12:00:00,XYZ403,rlf,RLF cluster after successful HO on XYZ403,Too-late HO — A3 offset insufficient for fast UE,Retuned electrical tilt and enabled IRC,Closed,High
INC-2026-465,2026-05-16T19:00:00,XYZ401,call_drop,Voice drops during mobility on XYZ401,Missed Xn neighbor relation for inter-gNB HO,Rebalanced UPF sessions and scaled pod count,Closed,High
INC-2026-466,2026-05-16T23:00:00,XYZ401,call_drop,Voice drops during mobility on XYZ401,Missed Xn neighbor relation for inter-gNB HO,Retuned electrical tilt and enabled IRC,Closed,Critical
INC-2026-467,2026-05-17T06:00:00,XYZ408,core,PDU session release without RF anomaly XYZ408,AMF subscription profile missing DNN,Restored F1 link and cleared cell barring,In Progress,Medium
INC-2026-468,2026-05-17T18:00:00,XYZ401,core,PDU session release without RF anomaly XYZ401,AMF subscription profile missing DNN,Re-ran beam calibration procedure,Closed,High
INC-2026-469,2026-05-17T21:00:00,XYZ403,rlf,RLF cluster after successful HO on XYZ403,Too-late HO — A3 offset insufficient for fast UE,Retuned electrical tilt and enabled IRC,Open,High
INC-2026-470,2026-05-18T03:00:00,XYZ403,rlf,RLF cluster after successful HO on XYZ403,Too-late HO — A3 offset insufficient for fast UE,Retuned electrical tilt and enabled IRC,Closed,High
INC-2026-471,2026-05-18T14:00:00,XYZ403,rlf,RLF cluster after successful HO on XYZ403,Too-late HO — A3 offset insufficient for fast UE,Re-ran beam calibration procedure,Closed,High
INC-2026-472,2026-05-18T17:00:00,XYZ404,throughput,DL speed below SLA on XYZ404,High DL BLER and rank-1 stuck — interferer on n77,Re-ran beam calibration procedure,Closed,High
INC-2026-473,2026-05-19T00:00:00,XYZ404,latency,Video buffering on 5QI-9 during peak XYZ404,UPF cluster CPU saturation,Enabled QoS shaping and scheduled backhaul upgrade,Closed,High
INC-2026-474,2026-05-19T07:00:00,XYZ406,handover,HO prep/exec failure spike neighbor sector XYZ406,Target cell barred due to transport alarm on F1,Enabled QoS shaping and scheduled backhaul upgrade,Closed,Medium
INC-2026-475,2026-05-19T18:00:00,XYZ404,throughput,DL speed below SLA on XYZ404,High DL BLER and rank-1 stuck — interferer on n77,Updated UDM subscription template,Open,Critical
INC-2026-476,2026-05-19T22:00:00,XYZ402,beamforming,Beam failure ratio above threshold XYZ402,SSB beam weight drift after AAU firmware upgrade,Rebalanced UPF sessions and scaled pod count,Closed,High
INC-2026-477,2026-05-20T04:00:00,XYZ408,core,PDU session release without RF anomaly XYZ408,AMF subscription profile missing DNN,Rebalanced UPF sessions and scaled pod count,Open,Medium
INC-2026-478,2026-05-20T13:00:00,XYZ402,rach,Registration failures at cell edge XYZ402,PRACH occasion collision with co-channel DAS,Adjusted PRACH configuration index and root sequence,Closed,High
